Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
terima keputusan presiden kalau partai komunis indonesia muncul gebuk,1,0,0,1,0,1,0,0,0,0,1,0
minggu pe sama digitasi kedua rektifikasi proses pembaruan pbb layouting pbb sekali kp di sini belajar map info global mapper arcgis sama autocad cacat apps tersebut,0,0,0,0,0,0,0,0,0,0,0,0
aduh bagaimana mata sipit banget padahal im not a cina myself aduh sabar adikku,0,0,0,0,0,0,0,0,0,0,0,0
terima kasih pak gubernur atas pujiannya,0,0,0,0,0,0,0,0,0,0,0,0
islam pakai huruf gede semua wah tidak buta mata tidak buta hati tidak hilang nurani boleh memilih semaumu aku boleh memilih semauku kamu tidak menge i makna keadilan,0,0,0,0,0,0,0,0,0,0,0,0
indonesia palsu tanah pelacuran,1,1,0,1,0,0,0,1,0,0,1,0
memang kamu tim tidak pakai usaha produce semua orang mulai akhirnya bisa titik te inggi di sana tim memang bisa perform lancar tanpa cacat dilihat darimanapun tim lebih bagus pantas buat men,0,0,0,0,0,0,0,0,0,0,0,0
presiden jongos selalu menunggu aba tuan cina dibantai muslim bukan cina kafir,1,1,1,0,1,1,0,0,0,1,0,0
bani kampret otak micin banyak be anya om bud pemerintah mesti keluar duit freepo kan mau habis kontrak mungkin om bud bisa membantu,1,1,0,1,0,0,0,0,1,0,1,0
lengkapi videonya kitab suci fiksi penista agama bernama,1,0,1,0,1,0,0,0,0,1,0,0
gus dur bersikap seorang pemimpin muslim ramah idealis mencintai perbedaan pluralisme keren,0,0,0,0,0,0,0,0,0,0,0,0
mantap,0,0,0,0,0,0,0,0,0,0,0,0
semua salah jokowi hanya rezim jahat diktator otoriter komunis kafir zalim inilah membuat organisasi papua merdeka mulai,1,0,1,0,1,1,0,0,0,1,0,0
nama,1,1,1,0,0,0,0,0,1,1,0,0
komunis keren,0,0,0,0,0,0,0,0,0,0,0,0
untung presidennya bapak jokowi mungkin kalau bukan beliau pasti bandara mangkrak tengah jalan terima kasih bapak presiden salam periode,0,0,0,0,0,0,0,0,0,0,0,0
kepala unit binaan masyarakat inspektur polisi dua mt hutasoit melaksanakan sambang menyampaikan pesan keamanan dan ketertiban masyarakat pilihan gubernur pilihan kepala daerah karyawan bank rakyat indonesia ranting muara damenra silit dan kawan kawan desa hutanagodang kecamatan muara kabupaten tap utara,0,0,0,0,0,0,0,0,0,0,0,0
meski banyak isu menerpa sepe i feminisme rasialisme bahkan lgbt film mulan frozen remake live action cantik and the beast tetap salah satu kekuatan film animasi disney lagu bisa penonton ikut sing along menyenangkan,0,0,0,0,0,0,0,0,0,0,0,0
seriawan hamid marah besar menilai presiden jajarannya berpotensi jadi penghianat bangsa terkutuklah kalian kelak terjadi petaka negeri,1,0,0,1,0,0,0,0,1,0,0,1
rezim plonga plongo kacung cina plonga plongo dungu haha,1,1,1,0,0,1,0,0,0,1,0,0
bom jiah,0,0,0,0,0,0,0,0,0,0,0,0
ya sudah jalan berdua sipit tinggalkan,0,0,0,0,0,0,0,0,0,0,0,0
gubernur membuat bangga bangsa indonesia,0,0,0,0,0,0,0,0,0,0,0,0
i added a video to a playlist,0,0,0,0,0,0,0,0,0,0,0,0
bangkai wkwk habis putus terus terngiang dulu memandikan kucing eeeeeee baik,0,1,0,0,0,0,0,0,0,0,0,0
haha menonton ikutan sarap dadan kalau main gitar,0,1,0,0,0,0,0,0,0,0,0,0
jokowi anti islam diusung lawan lawan politik buzzer rezim,1,0,1,0,1,0,0,0,0,1,0,0
barometernya terang pilihan kepala daerah daerah khusus ibukota pertahanan akhirnya tumbang kotak pemilih hasilnya dapat gubernur membawa rahmat semua,0,0,0,0,0,0,0,0,0,0,0,0
semakin lama semakin terdedah aku,0,0,0,0,0,0,0,0,0,0,0,0
ngeles om anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
allah subhanahu wa taala tak paham toleransi harus dibuang ingin belajar toleransi keindonesiaan gabung sabang merauke,1,1,0,1,1,0,0,0,0,0,0,1
jangan sedih kalau pas makan siang lihat sendok pasangannya garpu taplak tidak pasangannya kok sama,0,0,0,0,0,0,0,0,0,0,0,0
boleh banget rezim memang anti islam anti ulama buktinya,1,0,0,1,1,0,0,0,0,0,1,0
cupu kamu bawa squad,1,1,1,0,0,0,0,0,1,1,0,0
setuju usir keturunan arab india cina termasuk kamu zul,1,0,0,1,0,1,0,0,0,0,0,1
jadi sebenarnya dokumen hasil tim pencari fakta munir tidak hilang hilang nyali politik jokowi apa kasus terjadi era mega,1,0,1,0,0,0,0,0,1,1,0,0
ayas kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
badan pengawas pemilihan umum menyatakan partai keadilan dan persatuan indonesia lolos memenuhi syarat mengikuti pilihan kepala daerah liputan sctv,0,0,0,0,0,0,0,0,0,0,0,0
presiden yakin indonesia menjadi negara semakin besar kokoh kuat apabila ulama umara selalu beriringan se a menjaga tali silaturahmi jokowi ajak ulama sejukkan pemilihan kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
aku enggak dicepatkan lo akhirnya jijik sendiri woi iya ikutan tahan napas aku pas kejar kejaran,0,0,0,0,0,0,0,0,0,0,0,0
es degan negaranya kedutaan besar israel menjalin hubung diplomatik jokowi tidak menjalin hubung diplomat antek yahudi,0,0,0,0,0,0,0,0,0,0,0,0
salut atas keikhlasan bersedekah menghabiskan dana miliar,0,0,0,0,0,0,0,0,0,0,0,0
kunjungan anies turki tuai pujian ribuan warganet katanya gubernur apa presiden selengkapnya,0,0,0,0,0,0,0,0,0,0,0,0
kamu terkutuk,1,1,1,0,0,0,0,0,1,1,0,0
hebat bisa mengukur kadar keimanan seseorang kadarmu tak kamu lihat tergolong orang picek mata hatinya,1,1,1,0,0,0,1,0,0,1,0,0
orang gila tanpa gangguan mental orang paling logis,0,0,0,0,0,0,0,0,0,0,0,0
biasa somad sebenarnya ingin minum kopi starbucks tidak bisa mad somad iya minum kopi ayo terus entar tampari cocot kamu tambah monyong,1,1,1,0,0,0,0,0,1,1,0,0
mau ganti presiden calon tidak,0,0,0,0,0,0,0,0,0,0,0,0
tahun lalu teriak teriak jokowi diktator tapi sekarang teriak tetap bisa hidup nyaman ironis,1,0,1,0,0,0,0,0,1,1,0,0
sinting bukan cuma pemain sepak bola tapi jualan bahan kimia,0,1,0,0,0,0,0,0,0,0,0,0
soal ujian sekolah sekolah dasar pendidikan agama islam pai,0,0,0,0,0,0,0,0,0,0,0,0
anjir fuck sama kontol kuda,0,1,0,0,0,0,0,0,0,0,0,0
islam nusantara hanya taming komunis syiah liberal menghancurkan islam indonesia,0,0,0,0,0,0,0,0,0,0,0,0
partai keadilan sejahtera antek komunis,1,0,0,1,0,1,0,0,0,0,1,0
patung tugu rata menawar besanding lokasi di simpang tiga kampung kagungan ratu kecamatan tulang bawang udik lampung tebakgambarim ooredoo,0,0,0,0,0,0,0,0,0,0,0,0
angkat tangan jangan bergerak serius sumpah demi apa lucu,0,0,0,0,0,0,0,0,0,0,0,0
apa dilakukan o rezim pemerintah sekarang memang perlu mendapat apresiasi sisi beberapa pekerjaan rumah perlu selesaikan semoga periode bisa tingkatkan pak deh harus berani kamu membenahi pekerjaan rumah,0,0,0,0,0,0,0,0,0,0,0,0
mengajak ulama mendinginkan situasi menyejukkan situasi ungkap presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
bukan ahli ekonomi tapi pernah dengar kalau cetak banyak uang malah membuat inflasi rupiah harga cetaknya sesuai nominalnya kok bisa admin berkata spe i mohon koreksi kalau salah,0,0,0,0,0,0,0,0,0,0,0,0
tertawa memaki diri sendiri noob wkwk eh by the way kamu out ena bang,0,0,0,0,0,0,0,0,0,0,0,0
kali angkat jempol sama bukan soal isi pernyataannya melainkan tindakannya bisa jadi aksi tes the water begini ketahuan mana pembela agama sejati mana abal abal mendukung pernyataan,0,0,0,0,0,0,0,0,0,0,0,0
mau marah kok kasihan sama kerja keras tanpa bacot kalau didiamkan kerja keras banyak bacot malah tambah bau mulutnya,1,1,1,0,0,0,1,0,0,1,0,0
lupa terima kasih banyak pak sejak bapak jadi presiden barulah jalan negara tempat terjamah aspal mulus pos lintas batas tidak malu memalukan serasa berada surga pak,0,0,0,0,0,0,0,0,0,0,0,0
cont mendekati phoebe tatapan lah keanu tidak merasa terintimidasi hanya terlalu tidak ramah orang asing baru be emu ilya berada gendongan hadapan kan depan tangan mungil,0,0,0,0,0,0,0,0,0,0,0,0
suruh munawar mimik kencing onta munafik,1,1,1,0,0,0,0,0,1,1,0,0
bisa tapi harus siap diejek kafir komunis antek asing dan sebagainya,0,0,0,0,0,0,0,0,0,0,0,0
merebut saham utang utang tukang tipu duit pinjaman terus dipakai pencitraan somplak benar rezim,1,1,1,0,0,0,0,0,1,1,0,0
scamming urus lah bego orang kamu butuh,1,1,1,0,0,0,0,0,1,1,0,0
orang sering te awa belum tentu gila orang tidak pernah te awa belum tentu waras,0,0,0,0,0,0,0,0,0,0,0,0
tangkap bunuh bajingan percuma kalau mengharap sama penegak hukum,0,1,0,0,0,0,0,0,0,0,0,0
eh bang perek baru kelihatan,0,1,0,0,0,0,0,0,0,0,0,0
iya game diangkat film bagus apa coba assassin creed kacrut residen evil mungkin oke,1,1,0,1,0,0,0,0,1,0,1,0
tak pasal keluar perkataan babi bila baca last twit,0,1,0,0,0,0,0,0,0,0,0,0
yakin anis menang gurun pasir banyak onta,1,1,1,0,0,0,0,0,1,1,0,0
dongok menumpang makan sama rakyat kerjanya cuma bisa nyinyir,1,1,1,0,0,0,0,0,1,1,0,0
iya tapi emak ku tertawa kunti,0,0,0,0,0,0,0,0,0,0,0,0
patut ditunggu semua hoaks mulai membangun ahok sepe i nelson mandela anyaan memalukannya selanjutnya ahok ditahan lupa sepe i mandela pahlawan ahok pemimpin suka marah,1,0,0,1,0,0,0,0,1,0,1,0
basmi dulu punya kamu malah memperhatikan orang onta,1,1,1,0,0,0,0,0,1,1,0,0
ganyang partai komunis indonesia kewajiban menjaga negara kesatuan republik indonesia pancasila,1,0,0,1,0,1,0,0,0,0,0,1
keren wa eg pakai taplak mejanya,0,0,0,0,0,0,0,0,0,0,0,0
memang dipikirnya agama asli indonesia islam impor kristen impor hindu impor buddha impor yahudi impor bahkan komunisme impor tidak impor aliran animisme dinamisme mau dipelihara aliran jahiliyah x,1,0,1,0,1,0,0,0,0,1,0,0
anjir memikirnya mengocok,0,1,0,0,0,0,0,0,0,0,0,0
sama ku dulu negeri termasuk favorit jadi favorit buat minoritas tidak jadi minoritas sana muslim kristen katolik kelasku malah masing sepe iga tidak tahu sekarang tidak,0,0,0,0,0,0,0,0,0,0,0,0
seni budaya,0,0,0,0,0,0,0,0,0,0,0,0
jelas bukan orang ahok p jokowi dianggap bukan menghina islam cuma kepleset lidah kalau bela agama cuma diniatkan menghajar lawan politik agama kok jadi alat transaksi politik memal,1,0,1,0,1,0,0,0,0,1,0,0
kuda sepertinya bukan onta wkwk,0,0,0,0,0,0,0,0,0,0,0,0
dasar jadi cina kok goblok mau bayarkan kucing gembrot model begituan,1,1,1,0,0,1,0,0,0,1,0,0
seandainya hari membiarkan penyakit berkudis be apak sedikit sedikit menjadi barah tidak mampu diobati kata punya amin utusan malaysia utusan online,0,0,0,0,0,0,0,0,0,0,0,0
halo kebetulan skripsiku dulu transgender coba kamu cari website suara lgbt jaka a kalau km yogyakarta km bisa coba lembaga swadaya masyarakat kebaya good luck,0,0,0,0,0,0,0,0,0,0,0,0
kamu tanya aku jawab lah haha kamu ingat aku bisu orang bisu roman macam mana tapi aku rasa banyak tangan lah nak apa tunjuk je macam beli kuih raya,0,0,0,0,0,0,0,0,0,0,0,0
even ustaz berserban berjubah putih tapi kalau drive macam celaka tetap tergolong golongan babi anak anak,1,1,1,0,1,0,0,0,0,1,0,0
serba mendadak mendapat peci mendadak dekat ulama mendadak singgah pesantren mendadak mirip sahabat nabi kitab suci fiksi mendadak bela islam bawa perasaan salah tempat,0,0,0,0,0,0,0,0,0,0,0,0
media oposisi sebaiknya jokowi mundur lebih negarawan,1,0,1,0,0,0,0,0,1,1,0,0
siapppp sebenarnya tidak menunggu lebih cepat lebih baik jokowi lengserkan negeri kacau balau,1,0,1,0,0,0,0,0,1,0,0,1
contohnya kalau lihat bayi baru lahir cacat dilahirkan keadaan x sempurna macam bayi adakah tanda allah zalim hambanya tidak allah tahu apa x sabarlah ujian allah,0,0,0,0,0,0,0,0,0,0,0,0
aslinya geblek kalau suruh kasih saran sama kritik asli far bagus cukup penasaran tapi merasa cepat banget mungkin kamu harus sedikit menambah narasi kali,0,1,0,0,0,0,0,0,0,0,0,0
aduh kok kesannya insensitive sis gede rasa gede rasa bom tempo hari asosiasi cadar makin negatif eh sekarang ketambahan,0,0,0,0,0,0,0,0,0,0,0,0
pasti pekerjaan bani tlembuk stres akibat jagonya nyungsep jabar jawa tengah jawa timur,1,1,0,1,0,0,0,0,1,0,1,0
sinergitas menanggulangi terorisme badan nasional penanggulangan terorisme datangi kepolisian daerah bali rangka menyukseskan pilihan kepala daerah serentak tahapan pemilihan umum wilayah provinsi bali badan nasional penanggulangan terorisme badan nasional penanggulangan terorisme datangi,0,0,0,0,0,0,0,0,0,0,0,0
men mensiv kalian uhuwww tidak kerasa mw brojol iya semoga langgeng jangan tengkar bom bom car semoga menjadi panutan aku baik gubya mwaaaa,0,0,0,0,0,0,0,0,0,0,0,0
wayang golek semar keluarga selalu hina dorna orang tidak suka tapi semar keluarga selalu memaafkan perbuatan meminta maaf langsung,0,0,0,0,0,0,0,0,0,0,0,0
susu kontol manis susu kental manis,0,0,0,0,0,0,0,0,0,0,0,0
cebong norak memang,1,1,0,1,0,0,0,0,1,0,1,0
memahami hadis jangan sepotong mulutnya bau pesing pelajari awal mula hadis air kencing onta,1,1,1,0,1,0,0,0,0,1,0,0
ups x ngentot kontol aku kakak ngaceng iya,0,1,0,0,0,0,0,0,0,0,0,0
habis kerja pukul sekarang tk balik rumah nasib bujang kalau kawin mampus bini aku sangsi kata aku tidak rumah bini no haha,0,1,0,0,0,0,0,0,0,0,0,0
aku benci rasa cemburu seringkali bajingan mengoyak mengoyak isi hati tadinya sedang baik baik,0,1,0,0,0,0,0,0,0,0,0,0
edan lil,0,1,0,0,0,0,0,0,0,0,0,0
malam belum sama kamu salah wkwk,1,1,1,0,0,0,0,0,1,1,0,0
kecewa tapi bisu,0,0,0,0,0,0,0,0,0,0,0,0
pas ditegur lebih dahulu baru deh itupun matanya harus pakai sipit sipit dulu buat menerka menerka siapa menegur wkwk,0,0,0,0,0,0,0,0,0,0,0,0
tai kucing siapa sirik mau mengganggu kalian kamu cuk,1,1,1,0,0,0,0,0,1,1,0,0
rajin salat berhijab hukumnya wajib tak tau jadi lesbi mungkin punya alasan tersendiri orang tidak bisa paham perasaan tetap perasaan jadi bisa memandang cuma allah bukan,0,0,0,0,0,0,0,0,0,0,0,0
solo susilo bambang yudhoyono jam kampungan bin udik soalnya lebih parah tahun yang lain lain,0,1,0,0,0,0,0,0,0,0,0,0
hancurkan partai demokrasi indonesia perjuangan bese a antek kumpulan kafirun munafik,1,1,0,1,1,0,0,0,0,0,0,1
mana babi ahok mengejek onta injek sama onta,1,1,0,1,0,0,0,0,1,0,1,0
presiden joko widodo resmi mencabut proyek daftar proyek strategis nasional play station network alasannya,0,0,0,0,0,0,0,0,0,0,0,0
orang mengatasnamakan muslim picik kok surat pemberitahuan tahunan yahudi,1,1,1,0,1,0,0,0,0,1,0,0
lebih tolol,1,1,1,0,0,0,0,0,1,1,0,0
ngewe pantai kayaknya enak bro gay video gay lokal ngentot,0,1,0,0,0,0,0,0,0,0,0,0
menjelang pilihan kepala daerah anggota kepolisian sektor tegalrejo polisi resor magelang sambang dds tokoh agama se a,0,0,0,0,0,0,0,0,0,0,0,0
anjir mati listrik sepulau namanya euy,0,1,0,0,0,0,0,0,0,0,0,0
budaya sunda mahasiswa asing jatuh cinta,0,0,0,0,0,0,0,0,0,0,0,0
akhirnya orang pintar jadi gila mati matinya kapan mati bersamaan langkah akhir ketua,0,0,0,0,0,0,0,0,0,0,0,0
rakyat lebih paham hoaks golongan kampret rakyat paham kerja pemerintah dasar sampah kamu,1,1,1,0,0,0,0,0,1,1,0,0
berisik jablay hebat,0,1,0,0,0,0,0,0,0,0,0,0
mending kamu memberitakan menteri joko jokowi mundur gagal hadirkan pemerintah berkualitas minimal ber intelligence quotient,1,0,1,0,0,0,0,0,1,1,0,0
memangnya tahun wilayah palestina kosong apa palestina sebelumnya salah satu propinsi kekhalifahan turki usmani turki hancur persekongkolan yahudi mendukung pemberontakan kemal attaturk,0,0,0,0,0,0,0,0,0,0,0,0
gubernur daerah khusus ibukota terhormat kasih saran tolong buat tpa sampah jangan perbanyak apa emen rumah mal,0,0,0,0,0,0,0,0,0,0,0,0
berengsek boyfriend sekali aku tidak kuat,1,1,1,0,0,0,0,0,1,1,0,0
awalnya pasti pikir tidak kok tidak cuma sekadar bacaan kan sadar enggak sadar disadarkan buat menerima lgbt bacaan fan fiction mudah mengimajinasikan bias other bias bxb yahhhh deh pokoknya,0,0,0,0,0,0,0,0,0,0,0,0
cuma rezim semua halal gara gara duit malu pejabat putus terciduk blunder malah menabrak hukum dibuat sendiri parah rezim,1,0,0,1,0,0,0,0,1,0,1,0
tidak pakai rempel taplak meja prasmanan jadi seksi konsumsi,0,0,0,0,0,0,0,0,0,0,0,0
memang kapan tuhan pernah ikut pilihan gubernur sama lari arab cong bencong otak idiot hina banget hidup kamu cong,1,1,1,0,0,0,1,1,0,1,0,0
dewan perwakilan rakyat daerahnya sibuk terima suap kandidat partai politik pendukung bukankah dulu pilihan kepala daerah langsung menghapus,0,0,0,0,0,0,0,0,0,0,0,0
tidak apa apa lah masa masanya noob jadi tidak apa apa tidak,0,0,0,0,0,0,0,0,0,0,0,0
padahal shua cuma saudara jauhnya kunti lah oppa,0,0,0,0,0,0,0,0,0,0,0,0
bocah jaman now colok memek becek bahan coli memek colok memek colok memek jembut memek becek,0,1,0,0,0,0,0,0,0,0,0,0
edan retweet,0,1,0,0,0,0,0,0,0,0,0,0
ganyang partai komunis indonesia perang terbuka generasi partai komunis indonesia umat islam,1,0,0,1,0,1,0,0,0,0,0,1
kader fitnah jokowi antek komunis contoh jadi siapa mainkan isu partai komunis indonesia,1,0,1,0,0,0,0,0,1,1,0,0
apaan bego namanya internet aduh goblok,1,1,1,0,0,0,0,0,1,1,0,0
jangan kasih kendor kalau bisa bubarkan sekalian organisasi masyarakat eh pemimpinya benaran umrah apa jadi tenaga kerja indonesia,1,0,0,1,1,0,0,0,0,0,1,0
cinta kuncinya hati kamu benar mencintai hormati sayangi sedikit cacat miliki pasangan sebisa mungkin menutupi engkar biasa jangan dijadikan api sekam selalu bersyukur atas apa terima,0,0,0,0,0,0,0,0,0,0,0,0
iya gue tau picek swafoto,1,1,1,0,0,0,1,0,0,1,0,0
kamu kata titit tititnya tamasya tai ah,0,1,0,0,0,0,0,0,0,0,0,0
mantap kemajuan luar binasa cebong mania,0,1,0,0,0,0,0,0,0,0,0,0
pets khususnya kucing anjing memang longstream niche dulu kapanpun salah satu pendapatan affiliate amazon terbesar niche kucing anjing jualan pakan aksesori,0,0,0,0,0,0,0,0,0,0,0,0
eh ngentot enggak usah marah,1,1,1,0,0,0,0,1,0,1,0,0
ruhut prabowo kebelet mau mencalonkan presiden jadi asal komentar,1,0,1,0,0,0,0,0,1,1,0,0
kereta bandara tai banget tidak ganggu jadwal kereta listrik,1,1,0,1,0,0,0,0,1,0,1,0
koruptor selalu lindungi komisi pemberantasan korupsi selalu mau bubarkan mau bawa negara pemerintah banyak koruptor,1,0,0,1,0,0,0,0,1,0,1,0
berita baru gubernur banten eksplorasi panas bumi batu kuwung jalan terus diterbitkan panas bumi news,0,0,0,0,0,0,0,0,0,0,0,0
baiklah anak putri langit bisu langit biru milik robot penyair,0,0,0,0,0,0,0,0,0,0,0,0
dulu jaman aku kuliah menu ampas tahu tidak enak magelang dimasak apa mas,0,0,0,0,0,0,0,0,0,0,0,0
cebong dongok jongkok,1,1,1,0,0,0,0,0,1,1,0,0
zaman orang munafik selalu bekerja sama orang kafir meruntuhkan islam sekarang,0,0,0,0,0,0,0,0,0,0,0,0
penggusuran paksa pelanggaran berat ham terutama hak ekonomi sosial budaya di situ hak atas hunian layak lalu apa hubungannya kasus pak novel baswedan hak asasi manusia hunian layak,0,0,0,0,0,0,0,0,0,0,0,0
kalau transformer biasanya mobil berubah jadi robot kalau ujian nasional berbasis komputer biasanya orang pintar berubah jadi haji bolot,0,0,0,0,0,0,0,0,0,0,0,0
kiraan orang bisa spi bulan naik onta united state of america yahudi kebanyakan pakai otak bukan pakai onta,1,1,1,0,0,0,0,0,1,1,0,0
anjing kamu komen apa kamu mention cebong budug takut kamu anjing,1,1,1,0,0,0,0,0,1,1,0,0
harus diwaspadai atas nama ham berujung k,0,0,0,0,0,0,0,0,0,0,0,0
bangsat kebaca bangsat,0,1,0,0,0,0,0,0,0,0,0,0
paham cewek bercadar ingat cerita kali kasih cerita cuma memberi minum anjing bukan memelihara anjing kamu paham tidak dasar banci aslinya cowok menyamar jadi cewek bercadar,1,1,1,0,0,0,0,1,0,1,0,0
status kafir kan relatif tergantung ditinjau sudut mana santai,0,0,0,0,0,0,0,0,0,0,0,0
desa udik definisi universal sebuah aglomerasi permukiman area perdesaan rural indonesia,0,0,0,0,0,0,0,0,0,0,0,0
takut salah fokus terjadi sekarang iya ribu lapangan kerja ternyata buat asing,0,0,0,0,0,0,0,0,0,0,0,0
wah kiraan mau diajari sama kamu kayaknya kamu tak tau budaya palembang ya sudah aku cari dulu,0,0,0,0,0,0,0,0,0,0,0,0
giliran butuh sok membaik baikin giliran tidak butuh diam diam menjelekkan setan,1,1,1,0,0,0,0,0,1,1,0,0
tidak mau kasih info sama awardee beasiswa asing tar dibocorkan australia,0,0,0,0,0,0,0,0,0,0,0,0
undur undur fc culun mengakui tim hebat tapi lawan persib meminta undur haha fuck joko driyono,1,1,0,1,0,0,0,0,1,0,1,0
semarang kaline butek disayang matanya picek,1,1,1,0,0,0,1,0,0,1,0,0
foto asma dewi anies sandi ruhut terang benderang ibu teriak teriak bunuh ahok,1,0,1,0,0,0,0,0,1,1,0,0
harus masuk dulu nikmati penjara alay modar kamu,1,1,1,0,0,0,0,0,1,1,0,0
wadaauuuwwww oi kalem oi sabar sabar menunggu setahun gara gara sipit keparat kebal hukum emosi rakyat jadi tak terkendali jejangan bagian strategi,1,1,1,0,0,1,0,0,0,1,0,0
suapan terakhir makanan selezat apapun diejek gendut aku lebih tidak bisa memaafkanmu kalau kamu menghina sahabatku choji akimichi,0,0,0,0,0,0,0,0,0,0,0,0
presiden threshold penzaliman demokrasi calon bukan threshold tapi pembatasan layak setidaknya seorang mencalonkan diri integritas calon kemampuan ketatanegaraan bukan antek asing asing dan seterusnya,0,0,0,0,0,0,0,0,0,0,0,0
banyak penipu tai menyumpahi tidak bakal berkah hidup kamu anjing,1,1,0,1,0,0,0,0,1,0,1,0
lah babi perangai babi,1,1,1,0,0,0,0,0,1,1,0,0
anak baik sama culun beda tipis,0,0,0,0,0,0,0,0,0,0,0,0
kangen semasa bajingan,0,1,0,0,0,0,0,0,0,0,0,0
berusaha menghindari perbuatan tercela sepe i korupsi kolusi nepotisme kejahatan perbuatan negatif lainnya sepe i rezim pengusaha sekarang,1,0,0,1,0,0,0,0,1,0,1,0
